from_datetime,P_batt,P_grid,E
2024-04-01 00:00:00-07:00,0.000,1.708,-0.000
2024-04-01 01:00:00-07:00,0.000,1.955,-0.000
2024-04-01 02:00:00-07:00,0.000,2.258,-0.000
2024-04-01 03:00:00-07:00,0.000,2.743,-0.000
2024-04-01 04:00:00-07:00,0.000,3.529,-0.000
2024-04-01 05:00:00-07:00,0.000,4.243,-0.000
2024-04-01 06:00:00-07:00,0.000,5.092,-0.000
2024-04-01 07:00:00-07:00,0.000,3.582,-0.000
2024-04-01 08:00:00-07:00,0.000,1.054,-0.000
2024-04-01 09:00:00-07:00,-0.000,-1.016,-0.000
2024-04-01 10:00:00-07:00,-0.000,-2.248,-0.000
2024-04-01 11:00:00-07:00,-0.000,-3.054,-0.000
2024-04-01 12:00:00-07:00,-0.000,-3.139,-0.000
2024-04-01 13:00:00-07:00,-0.000,-3.241,0.000
2024-04-01 14:00:00-07:00,-0.000,-3.091,-0.000
2024-04-01 15:00:00-07:00,0.000,-2.244,-0.000
2024-04-01 16:00:00-07:00,-0.000,-0.909,-0.000
2024-04-01 17:00:00-07:00,0.000,0.528,0.000
2024-04-01 18:00:00-07:00,0.000,0.996,0.000
2024-04-01 19:00:00-07:00,0.000,0.900,0.000
2024-04-01 20:00:00-07:00,0.000,1.145,-0.000
2024-04-01 21:00:00-07:00,0.000,1.454,-0.000
2024-04-01 22:00:00-07:00,-0.000,1.552,-0.000
2024-04-01 23:00:00-07:00,0.000,1.534,-0.000
2024-04-02 00:00:00-07:00,0.000,1.573,-0.000
2024-04-02 01:00:00-07:00,0.000,1.759,-0.000
2024-04-02 02:00:00-07:00,-0.000,2.027,-0.000
2024-04-02 03:00:00-07:00,-0.000,2.319,-0.000
2024-04-02 04:00:00-07:00,0.000,2.607,-0.000
2024-04-02 05:00:00-07:00,0.000,3.074,-0.000
2024-04-02 06:00:00-07:00,0.000,3.304,-0.000
2024-04-02 07:00:00-07:00,0.000,1.815,-0.000
2024-04-02 08:00:00-07:00,0.000,-0.146,-0.000
2024-04-02 09:00:00-07:00,-0.000,-1.757,-0.000
2024-04-02 10:00:00-07:00,0.000,-2.878,-0.000
2024-04-02 11:00:00-07:00,0.000,-3.578,-0.000
2024-04-02 12:00:00-07:00,0.000,-3.832,-0.000
2024-04-02 13:00:00-07:00,0.000,-3.716,-0.000
2024-04-02 14:00:00-07:00,-0.000,-3.188,-0.000
2024-04-02 15:00:00-07:00,0.000,-2.238,-0.000
2024-04-02 16:00:00-07:00,0.000,-0.867,-0.000
2024-04-02 17:00:00-07:00,0.000,0.695,0.000
2024-04-02 18:00:00-07:00,0.000,1.407,0.000
2024-04-02 19:00:00-07:00,0.000,1.649,-0.000
2024-04-02 20:00:00-07:00,0.000,1.925,-0.000
2024-04-02 21:00:00-07:00,0.000,2.205,-0.000
2024-04-02 22:00:00-07:00,-0.000,2.226,-0.000
2024-04-02 23:00:00-07:00,-0.000,2.176,-0.000
2024-04-03 00:00:00-07:00,0.000,2.519,-0.000
2024-04-03 01:00:00-07:00,-0.000,3.009,-0.000
2024-04-03 02:00:00-07:00,0.000,3.501,-0.000
2024-04-03 03:00:00-07:00,-0.000,4.152,-0.000
2024-04-03 04:00:00-07:00,0.000,5.104,-0.000
2024-04-03 05:00:00-07:00,0.000,6.185,-0.000
2024-04-03 06:00:00-07:00,0.000,6.847,-0.000
2024-04-03 07:00:00-07:00,0.000,5.180,-0.000
2024-04-03 08:00:00-07:00,0.000,3.126,-0.000
2024-04-03 09:00:00-07:00,0.000,0.942,-0.000
2024-04-03 10:00:00-07:00,0.000,0.407,-0.000
2024-04-03 11:00:00-07:00,-0.000,-0.499,-0.000
2024-04-03 12:00:00-07:00,-0.000,-2.756,-0.000
2024-04-03 13:00:00-07:00,-0.000,-2.850,0.000
2024-04-03 14:00:00-07:00,-0.000,-2.223,-0.000
2024-04-03 15:00:00-07:00,0.000,-1.459,-0.000
2024-04-03 16:00:00-07:00,-0.000,-0.497,-0.000
2024-04-03 17:00:00-07:00,0.000,0.762,0.000
2024-04-03 18:00:00-07:00,0.000,1.268,-0.000
2024-04-03 19:00:00-07:00,0.000,1.389,0.000
2024-04-03 20:00:00-07:00,0.000,1.776,-0.000
2024-04-03 21:00:00-07:00,0.000,3.312,-0.000
2024-04-03 22:00:00-07:00,0.000,3.430,-0.000
2024-04-03 23:00:00-07:00,-0.000,2.029,-0.000
2024-04-04 00:00:00-07:00,0.000,2.503,-0.000
2024-04-04 01:00:00-07:00,0.000,2.781,-0.000
2024-04-04 02:00:00-07:00,-0.000,3.076,-0.000
2024-04-04 03:00:00-07:00,0.000,3.516,-0.000
2024-04-04 04:00:00-07:00,-0.000,4.474,-0.000
2024-04-04 05:00:00-07:00,0.000,5.586,-0.000
2024-04-04 06:00:00-07:00,0.000,7.319,-0.000
2024-04-04 07:00:00-07:00,0.000,6.659,-0.000
2024-04-04 08:00:00-07:00,0.000,3.666,-0.000
2024-04-04 09:00:00-07:00,0.000,1.707,-0.000
2024-04-04 10:00:00-07:00,0.000,0.968,-0.000
2024-04-04 11:00:00-07:00,0.000,0.612,-0.000
2024-04-04 12:00:00-07:00,0.000,0.320,-0.000
2024-04-04 13:00:00-07:00,0.000,0.285,-0.000
2024-04-04 14:00:00-07:00,-0.000,0.006,-0.000
2024-04-04 15:00:00-07:00,-0.000,-0.006,-0.000
2024-04-04 16:00:00-07:00,0.000,0.138,0.000
2024-04-04 17:00:00-07:00,0.000,0.699,0.000
2024-04-04 18:00:00-07:00,0.000,0.992,0.000
2024-04-04 19:00:00-07:00,0.000,1.229,-0.000
2024-04-04 20:00:00-07:00,0.000,1.556,-0.000
2024-04-04 21:00:00-07:00,0.000,1.879,-0.000
2024-04-04 22:00:00-07:00,-0.000,1.659,-0.000
2024-04-04 23:00:00-07:00,0.000,1.840,-0.000
2024-04-05 00:00:00-07:00,-0.000,2.020,-0.000
2024-04-05 01:00:00-07:00,0.000,2.505,-0.000
2024-04-05 02:00:00-07:00,-0.000,3.210,-0.000
2024-04-05 03:00:00-07:00,0.000,4.005,-0.000
2024-04-05 04:00:00-07:00,-0.000,4.999,-0.000
2024-04-05 05:00:00-07:00,0.000,5.781,-0.000
2024-04-05 06:00:00-07:00,0.000,6.239,-0.000
2024-04-05 07:00:00-07:00,0.000,5.667,-0.000
2024-04-05 08:00:00-07:00,0.000,2.593,-0.000
2024-04-05 09:00:00-07:00,0.000,0.933,-0.000
2024-04-05 10:00:00-07:00,0.000,1.174,-0.000
2024-04-05 11:00:00-07:00,0.000,0.359,-0.000
2024-04-05 12:00:00-07:00,-0.000,-0.696,0.000
2024-04-05 13:00:00-07:00,-0.000,-0.759,0.000
2024-04-05 14:00:00-07:00,-0.000,-1.402,-0.000
2024-04-05 15:00:00-07:00,0.000,-1.034,-0.000
2024-04-05 16:00:00-07:00,-0.000,-0.518,-0.000
2024-04-05 17:00:00-07:00,0.000,0.585,0.000
2024-04-05 18:00:00-07:00,0.000,0.969,-0.000
2024-04-05 19:00:00-07:00,0.000,1.001,0.000
2024-04-05 20:00:00-07:00,0.000,1.232,-0.000
2024-04-05 21:00:00-07:00,0.000,1.321,-0.000
2024-04-05 22:00:00-07:00,-0.000,1.644,-0.000
2024-04-05 23:00:00-07:00,0.000,1.887,-0.000
2024-04-06 00:00:00-07:00,0.000,2.097,-0.000
2024-04-06 01:00:00-07:00,0.000,2.547,-0.000
2024-04-06 02:00:00-07:00,0.000,3.270,-0.000
2024-04-06 03:00:00-07:00,0.000,3.837,-0.000
2024-04-06 04:00:00-07:00,0.000,4.444,-0.000
2024-04-06 05:00:00-07:00,-0.000,5.103,-0.000
2024-04-06 06:00:00-07:00,0.000,5.188,-0.000
2024-04-06 07:00:00-07:00,0.000,3.903,-0.000
2024-04-06 08:00:00-07:00,0.000,1.973,-0.000
2024-04-06 09:00:00-07:00,0.000,0.369,-0.000
2024-04-06 10:00:00-07:00,0.000,1.520,-0.000
2024-04-06 11:00:00-07:00,0.000,1.229,-0.000
2024-04-06 12:00:00-07:00,0.000,0.928,-0.000
2024-04-06 13:00:00-07:00,0.000,0.525,0.000
2024-04-06 14:00:00-07:00,-0.000,-0.509,-0.000
2024-04-06 15:00:00-07:00,0.000,-0.968,-0.000
2024-04-06 16:00:00-07:00,-0.000,-0.397,-0.000
2024-04-06 17:00:00-07:00,0.000,0.876,0.000
2024-04-06 18:00:00-07:00,0.000,1.165,0.000
2024-04-06 19:00:00-07:00,0.000,2.917,-0.000
2024-04-06 20:00:00-07:00,0.000,2.850,-0.000
2024-04-06 21:00:00-07:00,0.000,1.712,-0.000
2024-04-06 22:00:00-07:00,0.000,2.020,-0.000
2024-04-06 23:00:00-07:00,-0.000,2.662,-0.000
2024-04-07 00:00:00-07:00,0.000,3.194,-0.000
2024-04-07 01:00:00-07:00,0.000,3.665,-0.000
2024-04-07 02:00:00-07:00,0.000,4.048,-0.000
2024-04-07 03:00:00-07:00,0.000,4.631,-0.000
2024-04-07 04:00:00-07:00,-0.000,5.227,-0.000
2024-04-07 05:00:00-07:00,0.000,5.177,-0.000
2024-04-07 06:00:00-07:00,0.000,5.206,-0.000
2024-04-07 07:00:00-07:00,0.000,3.672,-0.000
2024-04-07 08:00:00-07:00,0.000,1.178,-0.000
2024-04-07 09:00:00-07:00,0.000,-0.699,-0.000
2024-04-07 10:00:00-07:00,0.000,-1.639,-0.000
2024-04-07 11:00:00-07:00,0.000,-2.279,-0.000
2024-04-07 12:00:00-07:00,0.000,-2.548,-0.000
2024-04-07 13:00:00-07:00,-0.000,-2.815,0.000
2024-04-07 14:00:00-07:00,-0.000,-2.152,-0.000
2024-04-07 15:00:00-07:00,0.000,-1.809,-0.000
2024-04-07 16:00:00-07:00,0.000,-0.636,-0.000
2024-04-07 17:00:00-07:00,0.000,0.518,0.000
2024-04-07 18:00:00-07:00,0.000,0.903,-0.000
2024-04-07 19:00:00-07:00,0.000,1.014,-0.000
2024-04-07 20:00:00-07:00,0.000,1.415,-0.000
2024-04-07 21:00:00-07:00,0.000,1.830,-0.000
2024-04-07 22:00:00-07:00,-0.000,2.149,-0.000
2024-04-07 23:00:00-07:00,-0.000,2.291,-0.000
2024-04-08 00:00:00-07:00,-0.000,2.870,-0.000
2024-04-08 01:00:00-07:00,0.000,3.176,-0.000
2024-04-08 02:00:00-07:00,0.000,3.684,-0.000
2024-04-08 03:00:00-07:00,0.000,4.244,-0.000
2024-04-08 04:00:00-07:00,0.000,4.474,-0.000
2024-04-08 05:00:00-07:00,0.000,4.973,-0.000
2024-04-08 06:00:00-07:00,0.000,5.191,-0.000
2024-04-08 07:00:00-07:00,0.000,4.125,-0.000
2024-04-08 08:00:00-07:00,0.000,1.608,-0.000
2024-04-08 09:00:00-07:00,0.000,0.012,-0.000
2024-04-08 10:00:00-07:00,0.000,-1.680,-0.000
2024-04-08 11:00:00-07:00,0.000,-2.743,-0.000
2024-04-08 12:00:00-07:00,0.000,-2.903,-0.000
2024-04-08 13:00:00-07:00,-0.000,-2.539,-0.000
2024-04-08 14:00:00-07:00,-0.000,-2.587,-0.000
2024-04-08 15:00:00-07:00,0.000,-1.660,-0.000
2024-04-08 16:00:00-07:00,-0.000,-0.458,-0.000
2024-04-08 17:00:00-07:00,0.000,0.717,0.000
2024-04-08 18:00:00-07:00,0.000,0.977,-0.000
2024-04-08 19:00:00-07:00,0.000,0.931,-0.000
2024-04-08 20:00:00-07:00,0.000,1.301,-0.000
2024-04-08 21:00:00-07:00,0.000,1.634,-0.000
2024-04-08 22:00:00-07:00,0.000,1.752,-0.000
2024-04-08 23:00:00-07:00,0.000,1.664,-0.000
2024-04-09 00:00:00-07:00,0.000,1.733,-0.000
2024-04-09 01:00:00-07:00,0.000,1.903,-0.000
2024-04-09 02:00:00-07:00,0.000,2.102,-0.000
2024-04-09 03:00:00-07:00,0.000,2.402,-0.000
2024-04-09 04:00:00-07:00,0.000,2.955,-0.000
2024-04-09 05:00:00-07:00,0.000,3.562,-0.000
2024-04-09 06:00:00-07:00,0.000,3.793,-0.000
2024-04-09 07:00:00-07:00,-0.000,2.946,-0.000
2024-04-09 08:00:00-07:00,0.000,1.883,-0.000
2024-04-09 09:00:00-07:00,0.000,1.576,-0.000
2024-04-09 10:00:00-07:00,0.000,0.799,-0.000
2024-04-09 11:00:00-07:00,-0.000,0.040,-0.000
2024-04-09 12:00:00-07:00,-0.000,-0.196,0.000
2024-04-09 13:00:00-07:00,-0.000,-0.155,0.000
2024-04-09 14:00:00-07:00,-0.000,-0.258,-0.000
2024-04-09 15:00:00-07:00,-0.000,-0.118,-0.000
2024-04-09 16:00:00-07:00,0.000,0.190,0.000
2024-04-09 17:00:00-07:00,0.000,0.635,0.000
2024-04-09 18:00:00-07:00,0.000,0.973,0.000
2024-04-09 19:00:00-07:00,0.000,0.861,-0.000
2024-04-09 20:00:00-07:00,0.000,1.013,-0.000
2024-04-09 21:00:00-07:00,0.000,0.795,-0.000
2024-04-09 22:00:00-07:00,0.000,0.986,-0.000
2024-04-09 23:00:00-07:00,0.000,1.238,-0.000
2024-04-10 00:00:00-07:00,0.000,1.442,-0.000
2024-04-10 01:00:00-07:00,0.000,1.726,-0.000
2024-04-10 02:00:00-07:00,0.000,1.999,-0.000
2024-04-10 03:00:00-07:00,0.000,2.286,-0.000
2024-04-10 04:00:00-07:00,-0.000,2.586,-0.000
2024-04-10 05:00:00-07:00,0.000,2.975,-0.000
2024-04-10 06:00:00-07:00,0.000,3.421,-0.000
2024-04-10 07:00:00-07:00,0.000,2.268,-0.000
2024-04-10 08:00:00-07:00,0.000,0.540,-0.000
2024-04-10 09:00:00-07:00,-0.000,-0.986,-0.000
2024-04-10 10:00:00-07:00,-0.000,-0.728,-0.000
2024-04-10 11:00:00-07:00,0.000,-1.220,-0.000
2024-04-10 12:00:00-07:00,0.000,-1.442,-0.000
2024-04-10 13:00:00-07:00,-0.000,-1.885,0.000
2024-04-10 14:00:00-07:00,-0.000,-2.484,-0.000
2024-04-10 15:00:00-07:00,0.000,-1.739,-0.000
2024-04-10 16:00:00-07:00,0.000,0.002,0.000
2024-04-10 17:00:00-07:00,0.000,0.168,0.000
2024-04-10 18:00:00-07:00,0.000,0.848,-0.000
2024-04-10 19:00:00-07:00,0.000,0.904,0.000
2024-04-10 20:00:00-07:00,0.000,0.986,0.000
2024-04-10 21:00:00-07:00,0.000,0.980,-0.000
2024-04-10 22:00:00-07:00,0.000,1.200,-0.000
2024-04-10 23:00:00-07:00,0.000,1.452,-0.000
2024-04-11 00:00:00-07:00,0.000,1.710,-0.000
2024-04-11 01:00:00-07:00,0.000,1.929,-0.000
2024-04-11 02:00:00-07:00,0.000,2.171,-0.000
2024-04-11 03:00:00-07:00,0.000,2.441,-0.000
2024-04-11 04:00:00-07:00,0.000,2.711,-0.000
2024-04-11 05:00:00-07:00,0.000,3.128,-0.000
2024-04-11 06:00:00-07:00,0.000,3.477,-0.000
2024-04-11 07:00:00-07:00,0.000,2.727,-0.000
2024-04-11 08:00:00-07:00,0.000,1.605,-0.000
2024-04-11 09:00:00-07:00,0.000,0.359,-0.000
2024-04-11 10:00:00-07:00,0.000,-0.874,-0.000
2024-04-11 11:00:00-07:00,-0.000,-1.905,-0.000
2024-04-11 12:00:00-07:00,-0.000,-2.684,-0.000
2024-04-11 13:00:00-07:00,-0.000,-2.675,0.000
2024-04-11 14:00:00-07:00,-0.000,-2.648,-0.000
2024-04-11 15:00:00-07:00,0.000,-2.146,-0.000
2024-04-11 16:00:00-07:00,0.000,-0.738,-0.000
2024-04-11 17:00:00-07:00,0.000,0.393,0.000
2024-04-11 18:00:00-07:00,0.000,0.802,-0.000
2024-04-11 19:00:00-07:00,0.000,0.982,0.000
2024-04-11 20:00:00-07:00,0.000,1.331,-0.000
2024-04-11 21:00:00-07:00,0.000,1.706,-0.000
2024-04-11 22:00:00-07:00,0.000,1.646,-0.000
2024-04-11 23:00:00-07:00,-0.000,1.725,-0.000
2024-04-12 00:00:00-07:00,0.000,1.988,-0.000
2024-04-12 01:00:00-07:00,-0.000,2.236,-0.000
2024-04-12 02:00:00-07:00,-0.000,2.905,-0.000
2024-04-12 03:00:00-07:00,-0.000,3.661,-0.000
2024-04-12 04:00:00-07:00,-0.000,4.519,-0.000
2024-04-12 05:00:00-07:00,0.000,5.167,-0.000
2024-04-12 06:00:00-07:00,0.000,5.370,-0.000
2024-04-12 07:00:00-07:00,0.000,4.189,-0.000
2024-04-12 08:00:00-07:00,0.000,1.670,-0.000
2024-04-12 09:00:00-07:00,0.000,0.163,-0.000
2024-04-12 10:00:00-07:00,-0.000,-0.711,-0.000
2024-04-12 11:00:00-07:00,-0.000,-1.255,-0.000
2024-04-12 12:00:00-07:00,-0.000,-2.121,-0.000
2024-04-12 13:00:00-07:00,-0.000,-2.714,0.000
2024-04-12 14:00:00-07:00,-0.000,-1.890,-0.000
2024-04-12 15:00:00-07:00,0.000,-1.186,-0.000
2024-04-12 16:00:00-07:00,0.000,-0.803,-0.000
2024-04-12 17:00:00-07:00,0.000,0.438,0.000
2024-04-12 18:00:00-07:00,0.000,1.002,0.000
2024-04-12 19:00:00-07:00,0.000,1.176,-0.000
2024-04-12 20:00:00-07:00,0.000,1.430,-0.000
2024-04-12 21:00:00-07:00,0.000,1.773,-0.000
2024-04-12 22:00:00-07:00,0.000,1.578,-0.000
2024-04-12 23:00:00-07:00,-0.000,1.862,-0.000
2024-04-13 00:00:00-07:00,0.000,2.076,-0.000
2024-04-13 01:00:00-07:00,0.000,2.320,-0.000
2024-04-13 02:00:00-07:00,0.000,2.718,-0.000
2024-04-13 03:00:00-07:00,0.000,3.263,-0.000
2024-04-13 04:00:00-07:00,0.000,3.935,-0.000
2024-04-13 05:00:00-07:00,0.000,4.888,-0.000
2024-04-13 06:00:00-07:00,0.000,5.184,-0.000
2024-04-13 07:00:00-07:00,0.000,3.766,-0.000
2024-04-13 08:00:00-07:00,0.000,1.485,-0.000
2024-04-13 09:00:00-07:00,0.000,-0.439,-0.000
2024-04-13 10:00:00-07:00,0.000,-1.941,-0.000
2024-04-13 11:00:00-07:00,0.000,-2.767,-0.000
2024-04-13 12:00:00-07:00,0.000,-3.198,-0.000
2024-04-13 13:00:00-07:00,-0.000,-3.215,0.000
2024-04-13 14:00:00-07:00,-0.000,-2.913,-0.000
2024-04-13 15:00:00-07:00,0.000,-1.853,-0.000
2024-04-13 16:00:00-07:00,-0.000,-0.718,-0.000
2024-04-13 17:00:00-07:00,0.000,0.552,0.000
2024-04-13 18:00:00-07:00,0.000,1.147,-0.000
2024-04-13 19:00:00-07:00,0.000,1.471,0.000
2024-04-13 20:00:00-07:00,0.000,1.838,-0.000
2024-04-13 21:00:00-07:00,0.000,2.223,-0.000
2024-04-13 22:00:00-07:00,-0.000,2.369,-0.000
2024-04-13 23:00:00-07:00,0.000,2.555,-0.000
2024-04-14 00:00:00-07:00,0.000,3.290,-0.000
2024-04-14 01:00:00-07:00,0.000,3.870,-0.000
2024-04-14 02:00:00-07:00,0.000,4.399,-0.000
2024-04-14 03:00:00-07:00,0.000,4.956,-0.000
2024-04-14 04:00:00-07:00,0.000,5.862,-0.000
2024-04-14 05:00:00-07:00,0.000,6.605,-0.000
2024-04-14 06:00:00-07:00,0.000,6.988,-0.000
2024-04-14 07:00:00-07:00,0.000,5.315,-0.000
2024-04-14 08:00:00-07:00,0.000,1.867,-0.000
2024-04-14 09:00:00-07:00,0.000,-0.448,-0.000
2024-04-14 10:00:00-07:00,0.000,-0.358,-0.000
2024-04-14 11:00:00-07:00,0.000,-3.092,-0.000
2024-04-14 12:00:00-07:00,-0.000,-3.337,-0.000
2024-04-14 13:00:00-07:00,0.000,-3.099,0.000
2024-04-14 14:00:00-07:00,-0.000,-0.922,-0.000
2024-04-14 15:00:00-07:00,0.000,-1.284,-0.000
2024-04-14 16:00:00-07:00,-0.000,-0.669,-0.000
2024-04-14 17:00:00-07:00,0.000,0.530,0.000
2024-04-14 18:00:00-07:00,0.000,0.976,-0.000
2024-04-14 19:00:00-07:00,0.000,0.874,0.000
2024-04-14 20:00:00-07:00,0.000,1.250,-0.000
2024-04-14 21:00:00-07:00,0.000,1.637,-0.000
2024-04-14 22:00:00-07:00,-0.000,1.818,-0.000
2024-04-14 23:00:00-07:00,0.000,1.856,-0.000
2024-04-15 00:00:00-07:00,0.000,2.081,-0.000
2024-04-15 01:00:00-07:00,0.000,2.420,-0.000
2024-04-15 02:00:00-07:00,0.000,3.479,-0.000
2024-04-15 03:00:00-07:00,0.000,4.630,-0.000
2024-04-15 04:00:00-07:00,0.000,5.704,-0.000
2024-04-15 05:00:00-07:00,0.000,6.732,-0.000
2024-04-15 06:00:00-07:00,0.000,6.973,-0.000
2024-04-15 07:00:00-07:00,0.000,4.471,-0.000
2024-04-15 08:00:00-07:00,0.000,0.536,-0.000
2024-04-15 09:00:00-07:00,0.000,-1.227,-0.000
2024-04-15 10:00:00-07:00,0.000,-2.369,-0.000
2024-04-15 11:00:00-07:00,0.000,-3.123,-0.000
2024-04-15 12:00:00-07:00,0.000,-3.380,-0.000
2024-04-15 13:00:00-07:00,-0.000,-3.213,0.000
2024-04-15 14:00:00-07:00,-0.000,-2.334,-0.000
2024-04-15 15:00:00-07:00,0.000,-1.407,-0.000
2024-04-15 16:00:00-07:00,0.000,-0.154,-0.000
2024-04-15 17:00:00-07:00,0.000,0.759,0.000
2024-04-15 18:00:00-07:00,0.000,1.036,0.000
2024-04-15 19:00:00-07:00,0.000,0.914,-0.000
2024-04-15 20:00:00-07:00,0.000,1.134,-0.000
2024-04-15 21:00:00-07:00,0.000,1.429,-0.000
2024-04-15 22:00:00-07:00,0.000,1.632,-0.000
2024-04-15 23:00:00-07:00,0.000,1.625,-0.000
2024-04-16 00:00:00-07:00,0.000,1.822,-0.000
2024-04-16 01:00:00-07:00,0.000,2.154,-0.000
2024-04-16 02:00:00-07:00,0.000,2.834,-0.000
2024-04-16 03:00:00-07:00,0.000,3.779,-0.000
2024-04-16 04:00:00-07:00,0.000,4.564,-0.000
2024-04-16 05:00:00-07:00,0.000,5.085,-0.000
2024-04-16 06:00:00-07:00,0.000,5.309,-0.000
2024-04-16 07:00:00-07:00,0.000,3.928,-0.000
2024-04-16 08:00:00-07:00,0.000,1.250,-0.000
2024-04-16 09:00:00-07:00,0.000,-0.408,-0.000
2024-04-16 10:00:00-07:00,0.000,-1.468,-0.000
2024-04-16 11:00:00-07:00,-0.000,-2.331,-0.000
2024-04-16 12:00:00-07:00,-0.000,-2.405,0.000
2024-04-16 13:00:00-07:00,-0.000,-2.131,0.000
2024-04-16 14:00:00-07:00,-0.000,-0.706,-0.000
2024-04-16 15:00:00-07:00,0.000,0.333,-0.000
2024-04-16 16:00:00-07:00,0.000,0.452,0.000
2024-04-16 17:00:00-07:00,0.000,1.071,-0.000
2024-04-16 18:00:00-07:00,0.000,1.220,-0.000
2024-04-16 19:00:00-07:00,0.000,1.022,-0.000
2024-04-16 20:00:00-07:00,0.000,0.942,-0.000
2024-04-16 21:00:00-07:00,0.000,1.174,-0.000
2024-04-16 22:00:00-07:00,-0.000,1.147,-0.000
2024-04-16 23:00:00-07:00,0.000,1.204,-0.000
2024-04-17 00:00:00-07:00,0.000,1.474,-0.000
2024-04-17 01:00:00-07:00,0.000,1.720,-0.000
2024-04-17 02:00:00-07:00,0.000,2.112,-0.000
2024-04-17 03:00:00-07:00,0.000,2.454,-0.000
2024-04-17 04:00:00-07:00,0.000,3.085,-0.000
2024-04-17 05:00:00-07:00,0.000,3.874,-0.000
2024-04-17 06:00:00-07:00,0.000,4.326,-0.000
2024-04-17 07:00:00-07:00,0.000,2.751,-0.000
2024-04-17 08:00:00-07:00,0.000,0.655,-0.000
2024-04-17 09:00:00-07:00,-0.000,-0.893,-0.000
2024-04-17 10:00:00-07:00,0.000,-1.451,-0.000
2024-04-17 11:00:00-07:00,0.000,-2.291,-0.000
2024-04-17 12:00:00-07:00,-0.000,-2.836,-0.000
2024-04-17 13:00:00-07:00,0.000,-2.539,0.000
2024-04-17 14:00:00-07:00,-0.000,-1.639,-0.000
2024-04-17 15:00:00-07:00,0.000,-0.978,-0.000
2024-04-17 16:00:00-07:00,-0.000,-0.072,-0.000
2024-04-17 17:00:00-07:00,0.000,0.884,0.000
2024-04-17 18:00:00-07:00,0.000,1.629,-0.000
2024-04-17 19:00:00-07:00,0.000,1.306,-0.000
2024-04-17 20:00:00-07:00,0.000,0.600,-0.000
2024-04-17 21:00:00-07:00,0.000,0.663,-0.000
2024-04-17 22:00:00-07:00,0.000,0.849,-0.000
2024-04-17 23:00:00-07:00,0.000,1.090,-0.000
2024-04-18 00:00:00-07:00,0.000,1.424,-0.000
2024-04-18 01:00:00-07:00,-0.000,1.778,-0.000
2024-04-18 02:00:00-07:00,0.000,2.029,-0.000
2024-04-18 03:00:00-07:00,0.000,2.311,-0.000
2024-04-18 04:00:00-07:00,0.000,2.858,-0.000
2024-04-18 05:00:00-07:00,0.000,3.199,-0.000
2024-04-18 06:00:00-07:00,0.000,3.143,-0.000
2024-04-18 07:00:00-07:00,0.000,1.930,-0.000
2024-04-18 08:00:00-07:00,0.000,0.530,-0.000
2024-04-18 09:00:00-07:00,-0.000,-0.406,-0.000
2024-04-18 10:00:00-07:00,0.000,-1.665,-0.000
2024-04-18 11:00:00-07:00,0.000,-2.731,-0.000
2024-04-18 12:00:00-07:00,-0.000,-3.126,-0.000
2024-04-18 13:00:00-07:00,-0.000,-2.795,0.000
2024-04-18 14:00:00-07:00,-0.000,-2.144,-0.000
2024-04-18 15:00:00-07:00,-0.000,-1.121,0.000
2024-04-18 16:00:00-07:00,-0.000,-0.000,-0.000
2024-04-18 17:00:00-07:00,0.000,1.086,-0.000
2024-04-18 18:00:00-07:00,0.000,1.368,-0.000
2024-04-18 19:00:00-07:00,0.000,1.219,-0.000
2024-04-18 20:00:00-07:00,0.000,1.001,-0.000
2024-04-18 21:00:00-07:00,0.000,1.012,-0.000
2024-04-18 22:00:00-07:00,0.000,1.272,-0.000
2024-04-18 23:00:00-07:00,-0.000,1.004,-0.000
2024-04-19 00:00:00-07:00,0.000,1.125,-0.000
2024-04-19 01:00:00-07:00,0.000,1.384,-0.000
2024-04-19 02:00:00-07:00,-0.000,1.746,-0.000
2024-04-19 03:00:00-07:00,-0.000,2.060,-0.000
2024-04-19 04:00:00-07:00,-0.000,2.406,-0.000
2024-04-19 05:00:00-07:00,0.000,2.719,-0.000
2024-04-19 06:00:00-07:00,0.000,2.851,-0.000
2024-04-19 07:00:00-07:00,0.000,1.911,-0.000
2024-04-19 08:00:00-07:00,0.000,0.163,-0.000
2024-04-19 09:00:00-07:00,0.000,-1.340,-0.000
2024-04-19 10:00:00-07:00,0.000,-2.024,-0.000
2024-04-19 11:00:00-07:00,0.000,-2.877,-0.000
2024-04-19 12:00:00-07:00,0.000,-3.431,-0.000
2024-04-19 13:00:00-07:00,-0.000,-3.535,0.000
2024-04-19 14:00:00-07:00,-0.000,-2.841,-0.000
2024-04-19 15:00:00-07:00,0.000,-1.762,-0.000
2024-04-19 16:00:00-07:00,0.000,-0.427,-0.000
2024-04-19 17:00:00-07:00,0.000,0.810,0.000
2024-04-19 18:00:00-07:00,0.000,1.041,-0.000
2024-04-19 19:00:00-07:00,0.000,1.103,-0.000
2024-04-19 20:00:00-07:00,0.000,0.971,-0.000
2024-04-19 21:00:00-07:00,0.000,0.927,-0.000
2024-04-19 22:00:00-07:00,-0.000,0.736,-0.000
2024-04-19 23:00:00-07:00,0.000,0.935,-0.000
2024-04-20 00:00:00-07:00,-0.000,1.242,-0.000
2024-04-20 01:00:00-07:00,0.000,1.499,-0.000
2024-04-20 02:00:00-07:00,0.000,1.810,-0.000
2024-04-20 03:00:00-07:00,-0.000,2.140,-0.000
