from_datetime,P_batt,P_grid,E
2024-04-29 19:00:00-07:00,1.120,0.000,5.636
2024-04-29 20:00:00-07:00,0.640,0.000,4.942
2024-04-29 21:00:00-07:00,0.880,0.000,3.987
2024-04-29 22:00:00-07:00,0.080,0.000,3.901
2024-04-29 23:00:00-07:00,0.080,0.000,3.814
2024-04-30 00:00:00-07:00,0.080,0.000,3.727
2024-04-30 01:00:00-07:00,0.240,0.000,3.467
2024-04-30 02:00:00-07:00,0.320,0.000,3.120
2024-04-30 03:00:00-07:00,0.080,0.000,3.033
2024-04-30 04:00:00-07:00,0.080,0.000,2.946
2024-04-30 05:00:00-07:00,0.227,0.000,2.700
2024-04-30 06:00:00-07:00,0.000,-0.094,2.700
2024-04-30 07:00:00-07:00,-0.000,-0.474,2.700
2024-04-30 08:00:00-07:00,0.000,-1.293,2.700
2024-04-30 09:00:00-07:00,-1.991,0.000,4.536
2024-04-30 10:00:00-07:00,-2.141,0.000,6.510
2024-04-30 11:00:00-07:00,-1.940,-0.396,8.298
2024-04-30 12:00:00-07:00,-1.683,0.000,9.849
2024-04-30 13:00:00-07:00,-1.529,0.000,11.259
2024-04-30 14:00:00-07:00,-1.136,0.000,12.306
2024-04-30 15:00:00-07:00,-1.295,0.000,13.500
2024-04-30 16:00:00-07:00,5.000,-5.734,8.077
2024-04-30 17:00:00-07:00,1.544,-1.571,6.402
2024-04-30 18:00:00-07:00,0.453,0.000,5.911
2024-04-30 19:00:00-07:00,0.400,0.000,5.477
2024-04-30 20:00:00-07:00,0.480,0.000,4.956
2024-04-30 21:00:00-07:00,0.400,0.000,4.522
2024-04-30 22:00:00-07:00,0.400,0.000,4.088
2024-04-30 23:00:00-07:00,0.720,0.000,3.307
2024-05-01 00:00:00-07:00,0.560,0.000,2.700
