load,solar,px_buy,px_sell
0.06,0.16232,0.4,0.08
0.04,0.03172,0.52,0.08
0.04,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.05,0.0,0.52,0.05
0.04,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.01829,0.4,0.05
0.03,0.03357,0.4,0.05
0.06,0.10324,0.4,0.05
0.03,0.2334,0.4,0.05
0.03,0.16863,0.4,0.05
0.05,0.26192,0.4,0.05
0.06,0.2757699999999999,0.4,0.05
0.03,0.22607,0.4,0.05
0.06,0.29834,0.4,0.05
0.03,0.27263,0.4,0.08
0.06,0.07145,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.04,0.0,0.52,0.08
0.05,0.0,0.52,0.08
0.06,0.0,0.52,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.14814,0.4,0.05
0.06,0.36619,0.4,0.05
0.03,0.41426,0.4,0.05
0.06,0.49377,0.4,0.05
0.03,0.39412,0.4,0.05
0.06,0.21815,0.4,0.05
0.03,0.31474,0.4,0.05
0.06,0.3281,0.4,0.05
0.03,0.18259,0.4,0.05
0.06,0.08965,0.4,0.08
0.06,0.02443,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.05
0.03,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.11929,0.4,0.05
0.06,0.37863,0.4,0.05
0.03,0.59924,0.4,0.05
0.06,0.79239,0.4,0.05
0.04,0.89034,0.4,0.05
0.05,0.83305,0.4,0.05
0.06,0.73264,0.4,0.05
0.03,0.52747,0.4,0.05
0.06,0.38435,0.4,0.05
0.06,0.22168,0.4,0.08
0.03,0.06902,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.17934,0.4,0.05
0.06,0.43382,0.4,0.05
0.03,0.61382,0.4,0.05
0.06,0.74426,0.4,0.05
0.03,0.69377,0.4,0.05
0.06,0.58924,0.4,0.05
0.04,0.6537000000000001,0.4,0.05
0.05,0.50793,0.4,0.05
0.06,0.49173,0.4,0.08
0.04,0.27748,0.52,0.08
0.05,0.06982,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.05,0.1485,0.4,0.05
0.04,0.3871,0.4,0.05
0.03,0.59541,0.4,0.05
0.23,0.7153999999999999,0.4,0.05
0.32,0.84117,0.4,0.05
0.21,0.8800800000000001,0.4,0.05
0.27,0.78577,0.4,0.05
0.28,0.63567,0.4,0.05
0.39,0.5395,0.4,0.08
0.19,0.31695,0.52,0.08
0.12,0.08258,0.52,0.08
0.15,0.0,0.52,0.08
0.12,0.0,0.52,0.08
0.08,0.0,0.52,0.08
0.15,0.0,0.52,0.05
0.27,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.17,0.0,0.4,0.05
0.09,0.14787,0.4,0.05
0.06,0.37389,0.4,0.05
0.03,0.60805,0.4,0.05
0.06,0.7615299999999999,0.4,0.05
0.03,0.86525,0.4,0.05
0.06,0.91215,0.4,0.05
0.03,0.87295,0.4,0.05
0.06,0.7615299999999999,0.4,0.05
0.06,0.58626,0.4,0.08
0.04,0.34837,0.52,0.08
0.05,0.0946299999999999,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.04,0.0,0.52,0.08
0.05,0.0,0.52,0.05
0.18,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.00088,0.4,0.05
0.19,0.10781,0.4,0.05
0.03,0.30656,0.4,0.05
0.05,0.52695,0.4,0.05
0.04,0.64713,0.4,0.05
0.04,0.6841,0.4,0.05
0.05,0.7669600000000001,0.4,0.05
0.06,0.7265900000000001,0.4,0.05
0.03,0.55822,0.4,0.05
0.06,0.37228,0.4,0.08
0.06,0.16743,0.52,0.08
0.03,0.05071,0.52,0.08
0.05,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.05,0.0,0.52,0.08
0.04,0.0,0.52,0.05
0.18,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0564099999999999,0.4,0.05
0.36,0.0917999999999999,0.4,0.05
0.35,0.1983,0.4,0.05
0.29,0.07253,0.4,0.05
0.09,0.3271,0.4,0.05
0.03,0.28775,0.4,0.05
0.13,0.16953,0.4,0.05
0.39,0.14366,0.4,0.05
0.22,0.11517,0.4,0.08
0.13,0.04228,0.52,0.08
0.24,0.00782,0.52,0.08
1.1,0.0,0.52,0.08
2.6,0.0,0.52,0.08
2.58,0.0,0.52,0.08
2.06,0.0,0.52,0.05
2.34,0.0,0.4,0.05
1.76,0.0,0.4,0.05
0.16,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0005,0.4,0.05
0.06,0.08606,0.4,0.05
0.42,0.1807,0.4,0.05
0.27,0.32112,0.4,0.05
0.25,0.25899,0.4,0.05
0.03,0.22188,0.4,0.05
0.06,0.31399,0.4,0.05
0.06,0.4355799999999999,0.4,0.05
0.06,0.49151,0.4,0.05
0.06,0.34179,0.4,0.08
0.05,0.22968,0.52,0.08
0.05,0.0544399999999999,0.52,0.08
0.11,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.13,0.0,0.52,0.05
0.1,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.001,0.4,0.05
0.06,0.08416,0.4,0.05
0.31,0.14447,0.4,0.05
0.21,0.24906,0.4,0.05
0.37,0.49816,0.4,0.05
0.25,0.53425,0.4,0.05
0.1,0.5463899999999999,0.4,0.05
0.2,0.66055,0.4,0.05
0.46,0.63918,0.4,0.05
0.11,0.29723,0.4,0.08
0.12,0.16125,0.52,0.08
0.18,0.06035,0.52,0.08
0.08,0.0,0.52,0.08
0.08,0.0,0.52,0.08
0.32,0.0,0.52,0.08
0.33,0.0,0.52,0.05
0.21,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.00314,0.4,0.05
0.04,0.1892299999999999,0.4,0.05
0.06,0.4345,0.4,0.05
0.13,0.54327,0.4,0.05
0.08,0.72182,0.4,0.05
0.08,0.71001,0.4,0.05
0.05,0.64481,0.4,0.05
0.09,0.63019,0.4,0.05
0.09,0.42058,0.4,0.05
0.08,0.22684,0.4,0.08
0.06,0.10311,0.52,0.08
0.09,0.03714,0.52,0.08
0.18,0.0,0.52,0.08
0.24,0.0,0.52,0.08
0.2,0.0,0.52,0.08
0.16,0.0,0.52,0.05
0.25,0.0,0.4,0.05
0.18,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.05,0.0016,0.4,0.05
0.22,0.0537,0.4,0.05
0.08,0.18519,0.4,0.05
0.19,0.19556,0.4,0.05
0.08,0.16474,0.4,0.05
0.13,0.26544,0.4,0.05
0.03,0.29751,0.4,0.05
0.06,0.15918,0.4,0.05
0.06,0.3460899999999999,0.4,0.05
0.14,0.4040899999999999,0.4,0.08
0.32,0.23221,0.52,0.08
1.16,0.06962,0.52,0.08
0.1,0.0,0.52,0.08
1.86,0.0,0.52,0.08
1.73,0.0,0.52,0.08
0.27,0.0,0.52,0.05
0.48,0.0,0.4,0.05
0.34,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.09,0.00363,0.4,0.05
0.28,0.17134,0.4,0.05
0.11,0.41113,0.4,0.05
0.09,0.57341,0.4,0.05
0.08,0.69689,0.4,0.05
0.09,0.68188,0.4,0.05
0.09,0.66604,0.4,0.05
0.09,0.62799,0.4,0.05
0.1,0.55196,0.4,0.05
0.15,0.3710299999999999,0.4,0.08
0.21,0.24864,0.52,0.08
0.18,0.08195,0.52,0.08
1.58,0.0,0.52,0.08
1.77,0.0,0.52,0.08
0.11,0.0,0.52,0.08
0.13,0.0,0.52,0.05
0.43,0.0,0.4,0.05
0.34,0.0,0.4,0.05
0.37,0.0,0.4,0.05
0.34,0.0,0.4,0.05
0.29,0.0,0.4,0.05
0.35,0.0,0.4,0.05
0.33,0.0,0.4,0.05
0.32,0.0,0.4,0.05
0.4,0.00764,0.4,0.05
0.6,0.1803,0.4,0.05
0.95,0.46392,0.4,0.05
0.83,0.6835,0.4,0.05
1.24,0.68645,0.4,0.05
0.37,0.75482,0.4,0.05
0.06,0.7140599999999999,0.4,0.05
0.08,0.66144,0.4,0.05
0.53,0.5395700000000001,0.4,0.05
1.41,0.44962,0.4,0.08
1.34,0.29448,0.52,0.08
1.33,0.07762,0.52,0.08
1.32,0.0,0.52,0.08
1.89,0.0,0.52,0.08
1.99,0.0,0.52,0.08
1.51,0.0,0.52,0.05
1.34,0.0,0.4,0.05
1.3,0.0,0.4,0.05
1.26,0.0,0.4,0.05
1.29,0.0,0.4,0.05
1.26,0.0,0.4,0.05
1.28,0.0,0.4,0.05
1.28,0.0,0.4,0.05
1.26,0.0,0.4,0.05
1.28,0.00808,0.4,0.05
0.75,0.17159,0.4,0.05
0.45,0.37681,0.4,0.05
0.28,0.59864,0.4,0.05
0.31,0.69236,0.4,0.05
0.41,0.79069,0.4,0.05
0.39,0.7762100000000001,0.4,0.05
0.37,0.62389,0.4,0.05
0.29,0.45315,0.4,0.05
0.38,0.46091,0.4,0.08
0.24,0.25428,0.52,0.08
0.23,0.06538,0.52,0.08
0.46,0.0,0.52,0.08
0.24,0.0,0.52,0.08
0.21,0.0,0.52,0.08
1.29,0.0,0.52,0.05
2.4,0.0,0.4,0.05
1.16,0.0,0.4,0.05
1.3,0.0,0.4,0.05
1.31,0.0,0.4,0.05
1.32,0.0,0.4,0.05
1.38,0.0,0.4,0.05
1.34,0.0,0.4,0.05
1.31,0.0,0.4,0.05
1.28,0.00869,0.4,0.05
1.28,0.19969,0.4,0.05
1.3,0.4536,0.4,0.05
0.86,0.6094299999999999,0.4,0.05
0.57,0.55661,0.4,0.05
0.3,0.77015,0.4,0.05
0.3,0.7135900000000001,0.4,0.05
0.3,0.69917,0.4,0.05
0.36,0.64542,0.4,0.05
0.28,0.47546,0.4,0.08
0.43,0.23922,0.52,0.08
0.29,0.05262,0.52,0.08
0.21,0.0,0.52,0.08
0.18,0.0,0.52,0.08
0.34,0.0,0.52,0.08
0.19,0.0,0.52,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.1,0.00766,0.4,0.05
0.1,0.14511,0.4,0.05
0.09,0.4111499999999999,0.4,0.05
0.11,0.6359199999999999,0.4,0.05
0.14,0.69223,0.4,0.05
0.1,0.6029,0.4,0.05
0.08,0.6465,0.4,0.05
0.1,0.70378,0.4,0.05
0.1,0.61139,0.4,0.05
0.1,0.45316,0.4,0.08
0.09,0.25024,0.52,0.08
0.08,0.0624099999999999,0.52,0.08
0.1,0.0,0.52,0.08
0.1,0.0,0.52,0.08
0.11,0.0,0.52,0.08
0.11,0.0,0.52,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.0060599999999999,0.4,0.05
0.07,0.12027,0.4,0.05
0.17,0.24561,0.4,0.05
0.07,0.36784,0.4,0.05
0.06,0.19361,0.4,0.05
0.07,0.29084,0.4,0.05
0.04,0.35435,0.4,0.05
0.07,0.28913,0.4,0.05
0.07,0.32974,0.4,0.05
0.04,0.16327,0.4,0.08
0.07,0.1357,0.52,0.08
0.07,0.04817,0.52,0.08
0.16,0.0,0.52,0.08
0.07,0.0,0.52,0.08
0.15,0.0,0.52,0.08
0.12,0.0,0.52,0.05
0.09,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.08,0.01034,0.4,0.05
0.11,0.19598,0.4,0.05
0.11,0.3895,0.4,0.05
0.09,0.61311,0.4,0.05
0.14,0.8105399999999999,0.4,0.05
0.12,0.8453099999999999,0.4,0.05
0.09,0.8627999999999999,0.4,0.05
0.13,0.74582,0.4,0.05
0.13,0.64627,0.4,0.05
0.11,0.5855,0.4,0.08
0.15,0.3386499999999999,0.52,0.08
0.15,0.08589,0.52,0.08
0.14,0.0,0.52,0.08
0.08,0.0,0.52,0.08
0.43,0.0,0.52,0.08
0.12,0.0,0.52,0.05
0.3,0.0,0.4,0.05
0.17,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.01134,0.4,0.05
0.19,0.23685,0.4,0.05
0.23,0.49976,0.4,0.05
0.4,0.70661,0.4,0.05
0.14,0.8120700000000001,0.4,0.05
0.07,0.85249,0.4,0.05
0.07,0.90417,0.4,0.05
0.04,0.8073899999999999,0.4,0.05
0.07,0.70209,0.4,0.05
0.07,0.57153,0.4,0.08
0.06,0.3481,0.52,0.08
0.17,0.08605,0.52,0.08
0.18,0.0,0.52,0.08
0.22,0.0,0.52,0.08
0.23,0.0,0.52,0.08
0.17,0.0,0.52,0.05
0.13,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.08,0.01205,0.4,0.05
0.13,0.2438499999999999,0.4,0.05
0.07,0.5179400000000001,0.4,0.05
0.03,0.72907,0.4,0.05
0.03,0.8381000000000001,0.4,0.05
0.06,0.9279,0.4,0.05
0.04,0.83523,0.4,0.05
0.05,0.7994,0.4,0.05
0.06,0.66412,0.4,0.05
0.03,0.49304,0.4,0.08
0.06,0.27299,0.52,0.08
0.03,0.09603,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.05
0.16,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.00451,0.4,0.05
0.43,0.06132,0.4,0.05
0.45,0.14881,0.4,0.05
0.28,0.23741,0.4,0.05
0.29,0.347,0.4,0.05
0.26,0.45467,0.4,0.05
0.38,0.51766,0.4,0.05
0.33,0.34581,0.4,0.05
0.29,0.25073,0.4,0.05
0.28,0.16751,0.4,0.08
0.17,0.05264,0.52,0.08
0.22,0.01735,0.52,0.08
1.17,0.0,0.52,0.08
2.49,0.0,0.52,0.08
2.32,0.0,0.52,0.08
2.38,0.0,0.52,0.05
2.41,0.0,0.4,0.05
2.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.00983,0.4,0.05
0.14,0.1245699999999999,0.4,0.05
0.07,0.3183999999999999,0.4,0.05
0.57,0.46269,0.4,0.05
0.12,0.3923399999999999,0.4,0.05
0.15,0.53501,0.4,0.05
0.22,0.50208,0.4,0.05
0.12,0.39223,0.4,0.05
0.47,0.50292,0.4,0.05
0.15,0.5155,0.4,0.08
0.18,0.24305,0.52,0.08
0.16,0.0765199999999999,0.52,0.08
0.07,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.15,0.0,0.52,0.08
0.13,0.0,0.52,0.05
0.11,0.0,0.4,0.05
0.13,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.19,0.0,0.4,0.05
0.14,0.0,0.4,0.05
0.07,0.01128,0.4,0.05
0.03,0.1651999999999999,0.4,0.05
0.07,0.34122,0.4,0.05
0.17,0.45557,0.4,0.05
0.18,0.69117,0.4,0.05
0.34,0.67363,0.4,0.05
0.3,0.69833,0.4,0.05
0.25,0.58516,0.4,0.05
0.16,0.46852,0.4,0.05
0.11,0.38188,0.4,0.08
0.09,0.30525,0.52,0.08
0.08,0.09426,0.52,0.08
0.09,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.12,0.0,0.52,0.08
0.15,0.0,0.52,0.05
0.17,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0139,0.4,0.05
0.06,0.13848,0.4,0.05
0.52,0.29562,0.4,0.05
0.31,0.3868399999999999,0.4,0.05
0.25,0.61254,0.4,0.05
0.47,0.7854,0.4,0.05
0.35,0.78338,0.4,0.05
0.29,0.62319,0.4,0.05
0.19,0.5993099999999999,0.4,0.05
0.14,0.52611,0.4,0.08
0.06,0.29337,0.52,0.08
0.39,0.07928,0.52,0.08
0.13,0.0,0.52,0.08
0.12,0.0,0.52,0.08
0.12,0.0,0.52,0.08
0.29,0.0,0.52,0.05
0.21,0.0,0.4,0.05
0.18,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.1,0.02165,0.4,0.05
0.1,0.25239,0.4,0.05
0.05,0.52259,0.4,0.05
0.09,0.73838,0.4,0.05
0.07,0.88719,0.4,0.05
0.07,0.97075,0.4,0.05
0.09,0.98495,0.4,0.05
0.05,0.93187,0.4,0.05
0.09,0.80592,0.4,0.05
0.09,0.61753,0.4,0.08
0.05,0.36641,0.52,0.08
0.09,0.10077,0.52,0.08
0.45,0.0,0.52,0.08
0.11,0.0,0.52,0.08
0.11,0.0,0.52,0.08
0.22,0.0,0.52,0.05
0.27,0.0,0.4,0.05
0.17,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.13,0.02376,0.4,0.05
0.07,0.26008,0.4,0.05
0.03,0.52507,0.4,0.05
0.06,0.72941,0.4,0.05
0.03,0.8695700000000001,0.4,0.05
0.06,0.94815,0.4,0.05
0.06,0.96705,0.4,0.05
0.05,0.92047,0.4,0.05
0.04,0.80257,0.4,0.05
0.15,0.61726,0.4,0.08
0.06,0.36717,0.52,0.08
0.11,0.10085,0.52,0.08
0.15,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.12,0.0,0.52,0.05
0.11,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.15,0.02453,0.4,0.05
0.45,0.24864,0.4,0.05
0.1,0.49632,0.4,0.05
0.04,0.69553,0.4,0.05
0.08,0.8466,0.4,0.05
0.37,0.92768,0.4,0.05
0.32,0.94178,0.4,0.05
0.35,0.90152,0.4,0.05
0.22,0.7808200000000001,0.4,0.05
0.11,0.5969,0.4,0.08
0.17,0.35269,0.52,0.08
0.12,0.09603,0.52,0.08
0.18,0.00013,0.52,0.08
0.14,0.0,0.52,0.08
0.19,0.0,0.52,0.08
0.28,0.0,0.52,0.05
0.28,0.0,0.4,0.05
0.21,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.1,0.0188799999999999,0.4,0.05
0.13,0.06612,0.4,0.05
0.04,0.1774,0.4,0.05
0.48,0.17105,0.4,0.05
0.39,0.18808,0.4,0.05
0.29,0.16976,0.4,0.05
0.33,0.15147,0.4,0.05
0.42,0.12372,0.4,0.05
0.06,0.15561,0.4,0.05
0.08,0.14278,0.4,0.08
0.06,0.11465,0.52,0.08
0.16,0.0465,0.52,0.08
1.54,0.0,0.52,0.08
1.26,0.0,0.52,0.08
1.06,0.0,0.52,0.08
1.2,0.0,0.52,0.05
0.75,0.0,0.4,0.05
0.21,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.00352,0.4,0.05
0.48,0.04875,0.4,0.05
0.27,0.15621,0.4,0.05
0.06,0.25114,0.4,0.05
0.06,0.18377,0.4,0.05
0.03,0.2162599999999999,0.4,0.05
0.06,0.34251,0.4,0.05
0.03,0.30989,0.4,0.05
0.06,0.40642,0.4,0.05
0.05,0.32919,0.4,0.08
0.41,0.24753,0.52,0.08
0.17,0.06844,0.52,0.08
0.89,0.0001199999999999,0.52,0.08
0.83,0.0,0.52,0.08
1.0,0.0,0.52,0.08
0.97,0.0,0.52,0.05
0.98,0.0,0.4,0.05
0.98,0.0,0.4,0.05
0.73,0.0,0.4,0.05
0.66,0.0,0.4,0.05
0.7,0.0,0.4,0.05
0.66,0.0,0.4,0.05
0.66,0.0,0.4,0.05
0.68,0.0,0.4,0.05
0.73,0.03183,0.4,0.05
0.68,0.16021,0.4,0.05
1.1,0.30171,0.4,0.05
1.16,0.43659,0.4,0.05
0.72,0.13209,0.4,0.05
0.39,0.1283,0.4,0.05
0.34,0.1577299999999999,0.4,0.05
0.32,0.1661699999999999,0.4,0.05
0.05,0.3148399999999999,0.4,0.05
0.09,0.37569,0.4,0.08
0.35,0.25604,0.52,0.08
0.32,0.06488,0.52,0.08
0.4,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.05,0.0,0.52,0.08
0.16,0.0,0.52,0.05
0.07,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.15,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.03163,0.4,0.05
0.29,0.2293899999999999,0.4,0.05
0.14,0.43524,0.4,0.05
0.05,0.6423099999999999,0.4,0.05
0.47,0.75429,0.4,0.05
0.2,0.76776,0.4,0.05
0.26,0.7563,0.4,0.05
0.23,0.7691,0.4,0.05
0.28,0.6118899999999999,0.4,0.05
0.3,0.5620299999999999,0.4,0.08
0.15,0.32186,0.52,0.08
0.32,0.0910199999999999,0.52,0.08
0.27,0.00063,0.52,0.08
0.98,0.0,0.52,0.08
0.84,0.0,0.52,0.08
1.14,0.0,0.52,0.05
0.82,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.02518,0.4,0.05
0.15,0.14532,0.4,0.05
0.03,0.2893,0.4,0.05
0.03,0.45349,0.4,0.05
0.06,0.6964,0.4,0.05
0.03,0.83213,0.4,0.05
0.06,0.8021900000000001,0.4,0.05
0.03,0.7365700000000001,0.4,0.05
0.06,0.70954,0.4,0.05
0.06,0.52991,0.4,0.08
0.03,0.30039,0.52,0.08
0.3,0.08835,0.52,0.08
0.13,0.00132,0.52,0.08
0.1,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.07,0.0,0.52,0.05
0.18,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.17,0.01575,0.4,0.05
0.09,0.08589,0.4,0.05
0.32,0.16281,0.4,0.05
0.03,0.1395,0.4,0.05
0.06,0.18538,0.4,0.05
0.04,0.25817,0.4,0.05
0.05,0.2603999999999999,0.4,0.05
0.06,0.22513,0.4,0.05
0.44,0.21984,0.4,0.05
0.47,0.18566,0.4,0.08
0.45,0.12551,0.52,0.08
0.37,0.05341,0.52,0.08
0.51,0.0015,0.52,0.08
0.74,0.0,0.52,0.08
1.0,0.0,0.52,0.08
2.31,0.0,0.52,0.05
0.84,0.0,0.4,0.05
0.33,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.09,0.02794,0.4,0.05
0.14,0.2223,0.4,0.05
0.07,0.43416,0.4,0.05
0.14,0.6460499999999999,0.4,0.05
